isBot,statistics_type,ip,query,dns,userAgent,referrer,uid,rpp,sortOrder,sortBy,time,page,epersonid
false,search,179.67.175.214,A importância da ética nas relações de trabalho,179-67-175-214.user3p.veloxzone.com.br,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",https://ri.fbnovas.edu.br/search?query=A%20import%C3%A2ncia%20da%20%C3%A9tica%20nas%20rela%C3%A7%C3%B5es%20de%20trabalho,e996ca48-98c0-4c12-88bf-e7374ad93560,0,desc,score,2023-03-24T01:57:52.080Z,1,2b3cfe8e-79fe-4ad4-878b-97daab121f25
